order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-100027,2025-04-21T06:12:00,ملغي,عميل-64,خالد سالم,770823897,user773000@example.com,عدن,جبلة,عادي,2000.0,محفظة إلكترونية,تم الدفع,497000.0,YER,497000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":218000.0,""total"":436000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":21500.0,""total"":43000.0}]"
طلب-100065,2025-04-22T12:50:00,تم التسليم,عميل-65,سارة ياسر,700520457,user793939@example.com,الحديدة,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,79500.0,YER,79500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":12500.0,""total"":25000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10500.0,""total"":31500.0}]"
طلب-100066,2025-02-09T19:12:00,تم التسليم,عميل-66,خالد سالم,712129918,user729054@example.com,لحج,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,32500.0,YER,"32,500.00","[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":27500.0,""total"":27500.0}]"
طلب-100067,2025-02-15T16:21:00,ملغي,,محمد علي,712348310,user320851@example.com,عمران,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,15000.0,YER,15000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0}]"
طلب-100068,2025-03-05T04:34:00,قيد الشحن,عميل-68,فاطمة أحمد,77 557 8449,user191703@example.com,عدن,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,280000.0,YER,280000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":253000.0,""total"":253000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11000.0,""total"":22000.0}]"
طلب-100069,2025-04-21T05:09:00,مؤكد,عميل-69,أحمد محمد,714796037,user636140@example.com,الحديدة,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,163500.0,عملة غير معروفة,163500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":161500.0,""total"":161500.0}]"
طلب-100070,2025-04-11T14:26:00,ملغي,عميل-70,محمد علي,774433550,user801422@example.com,لحج,الحصبة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,22000.0,ريال يمني,22000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
طلب-100071,2025-04-16T01:23:00,تم التسليم,عميل-71,يوسف طارق,731362745,user804086@example.com,عمران,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,65000.0,YER,65000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":13500.0,""total"":27000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":15000.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-100072,2025-04-09T02:53:00,ملغي,عميل-72,سارة ياسر,718901657,user172520@example.com,ذمار,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,27000.0,YER,27000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0}]"
طلب-100073,2025-04-03T13:15:00,قيد الانتظار,عميل-73,فاطمة أحمد,770034632,user584063@example.com,لحج,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,425000.0,YER,425000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":180000.0,""total"":360000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":8500.0,""total"":25500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-100074,2025-04-03T04:09:00,مؤكد,عميل-74,فاطمة أحمد,712161275,user169546@example.com,عمران,حدة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,31000.0,YER,31000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":13000.0,""total"":26000.0}]"
طلب-100075,2025-04-14T18:33:00,تم التسليم,عميل-75,علي حسين,770172547,user87408@example.com,الحديدة,الحصبة,سريع,5000.0,بطاقة,تم الدفع,180500.0,YER,180500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":10500.0,""total"":10500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":43500.0,""total"":130500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-100076,2025-01-19T16:08:00,ملغي,عميل-76,أحمد محمد,732425250,user406159@example.com,عمران,خور مكسر,سريع,5000.0,بطاقة,بانتظار الدفع,411000.0,YER,411000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":203000.0,""total"":406000.0}]"
طلب-100077,2025-01-13T10:53:00,ملغي,عميل-77,سارة ياسر,778013251,user661383@example.com,صنعاء,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,28500.0,YER,28500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-100078,2025-03-21T15:37:00,تم التسليم,عميل-78,فاطمة أحمد,718005066,user205716@example.com,حجة,الحصبة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,43000.0,YER,43000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":-2,""unit_price"":38000.0,""total"":38000.0}]"
طلب-100079,2025-03-07T08:13:00,مرتجع,عميل-79,محمد علي,770494242,user78894@example.com,لحج,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,833500.0,YER,833500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":32000.0,""total"":64000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":251000.0,""total"":753000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":11500.0,""total"":11500.0}]"
طلب-100080,2025-02-10T20:59:00,تم التسليم,عميل-80,يوسف طارق,737944407,user679199@example.com,عدن,القاهرة,سريع,5000.0,بطاقة,تم الدفع,208500.0,YER,208500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":203500.0,""total"":203500.0}]"
طلب-100081,2025-02-16T10:20:00,قيد الشحن,عميل-81,خالد سالم,700553324,user614970@example.com,عمران,القاهرة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,439000.0,YER,439000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8000.0,""total"":8000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":139000.0,""total"":417000.0}]"
طلب-100082,2025-04-19T12:26:00,قيد الشحن,عميل-82,هدى سالم,+967 777559764,user153115@example.com,الحديدة,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,16000.0,YER,16000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-100083,2025-03-23T03:52:00,ملغي,عميل-83,علي حسين,716505800,user421380@example.com,إب,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,504000.0,YER,504000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":251000.0,""total"":502000.0}]"
طلب-100084,2025-02-04T09:33:00,قيد الشحن,عميل-84,أحمد محمد,710956465,user241787@example.com,عمران,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,125500.0,YER,125500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":92000.0,""total"":92000.0}]"
طلب-100085,2025-03-11T01:02:00,قيد الشحن,عميل-85,خالد سالم,701549332,user790336@example.com,عمران,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,141000.0,YER,141000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":68000.0,""total"":136000.0}]"
طلب-100086,2025-03-19T03:28:00,تم التسليم,عميل-86,يوسف طارق,776510216,user195630@example.com,المكلا,حدة,سريع,5000.0,بطاقة,قيد الدفع,474500.0,YER,474500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":219000.0,""total"":438000.0}]"
طلب-100087,2025-02-23T17:39:00,قيد الانتظار,عميل-87,خالد سالم,770657464,user662421@example.com,عمران,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,338000.0,YER,338000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":40500.0,""total"":121500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":27000.0,""total"":81000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":44500.0,""total"":133500.0}]"
طلب-100088,2025-02-26T22:52:00,ملغي,عميل-88,أروى محمد,709819757,user414342@example.com,ذمار,جبلة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,41000.0,YER,41000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-100089,2025-04-20T22:37:00,مرتجع,عميل-89,يوسف طارق,738074894,user216667@example.com,عدن,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,36500.0,YER,36500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7500.0,""total"":7500.0}]"
طلب-100090,2025-01-30T07:07:00,  ملغي  ,عميل-90,ريم عادل,719675166,user699561@example.com,لحج,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,651500.0,YER,651500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":216500.0,""total"":649500.0}]"
طلب-100091,2025-02-24T00:46:00,مؤكد,عميل-91,يوسف طارق,702354997,user515528@example.com,عمران,كريتر,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,499000.0,YER,499000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":247000.0,""total"":494000.0}]"
طلب-100092,2025-02-21T08:02:00,مؤكد,عميل-92,علي حسين,703118266,user698354@example.com,المكلا,حدة,عادي,2000.0,محفظة إلكترونية,تم الدفع,18500.0,YER,18500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":5500.0,""total"":16500.0}]"
طلب-100093,2025-04-09T22:42:00,ملغي,عميل-93,علي حسين,779848881,user589943@example.com,لحج,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,36000.0,YER,36000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-100094,2025-03-25T22:55:00,مؤكد,عميل-94,أروى محمد,708545011,user714581@example..com,عمران,الحصبة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,757500.0,YER,757500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":178500.0,""total"":535500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":220000.0,""total"":220000.0}]"
طلب-100095,2025-04-01T16:45:00,قيد الشحن,عميل-95,علي حسين,718965658,user233446@example.com,الحديدة,خور مكسر,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,719000.0,YER,719000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":""3"",""unit_price"":239000.0,""total"":717000.0}]"
طلب-100096,2025-04-09T21:21:00,مرتجع,عميل-96,خالد سالم,717963495,user589201@example.com,تعز,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,13500.0,YER,13500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100097,2025-04-15T02:49:00,تم التسليم,عميل-97,فاطمة أحمد,770809852,user789077@example.com,صنعاء,الحصبة,سريع,5000.0,بطاقة,تم الدفع,106000.0,YER,106000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":16000.0,""total"":16000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":37000.0,""total"":74000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-100098,2025-03-31T01:15:00,قيد الشحن,عميل-98,أحمد محمد,709873176,user953431@example.com,لحج,حدة,سريع,5000.0,بطاقة,تم الدفع,35000.0,YER,٣٥٠٠٠٫٠,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7000.0,""total"":7000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8000.0,""total"":8000.0}]"
طلب-100099,2025-02-10T20:51:00,مؤكد,عميل-99,أروى محمد,704707016,user284557@example.com,عمران,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,80500.0,YER,80500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":36500.0,""total"":36500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14000.0,""total"":42000.0}]"
طلب-100100,2025-03-06T03:08:00,قيد الانتظار,عميل-100,علي حسين,731974775,user323861@example.com,المكلا,الحصبة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,238000.0,YER,238000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":112000.0,""total"":224000.0}]"
طلب-100101,2025-01-18T02:13:00,مرتجع,عميل-101,سارة ياسر,737272377,user373938@example.com,صنعاء,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,491000.0,YER,491000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":233500.0,""total"":467000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-100102,2025-02-23T01:59:00,تم التسليم,عميل-102,علي حسين,702105556,user649573@example.com,صنعاء,جبلة,سريع,5000.0,بطاقة,تم الدفع,27000.0,YER,27000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11000.0,""total"":22000.0}]"
طلب-100103,2025-02-11T01:26:00,مؤكد,عميل-103,ريم عادل,779548501,user882191@example.com,تعز,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,463000.0,YER,463000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":220500.0,""total"":220500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":230000.0,""total"":230000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-100104,2025-04-27T00:04:00,مرتجع,عميل-104,علي حسين,702426490,user725778@example.com,الحديدة,خور مكسر,سريع,5000.0,بطاقة,بانتظار الدفع,312000.0,YER,312000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":124000.0,""total"":124000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":91500.0,""total"":183000.0}]"
طلب-100105,2025-01-04T05:04:00,قيد الشحن,عميل-105,خالد سالم,778906539,user882582@example.com,عمران,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,41000.0,YER,41000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":9000.0,""total"":18000.0}]"
طلب-100106,2025-04-30T19:40:00,قيد الانتظار,عميل-106,فاطمة أحمد,712496330,user474114@example.com,لحج,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,462000.0,YER,462000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":157500.0,""total"":315000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":71000.0,""total"":142000.0}]"
